      DATE     TIME    DEC_YEAR     MJD           E           N          U    E_HYDL    N_HYDL     U_HYDL    E_NTAL    N_NTAL    U_NTAL    E_NTOL    N_NTOL    U_NTOL    E_SLEL    N_SLEL    U_SLEL    E_sHAO    N_sHAO     U_sHAO    E_FULL    N_FULL     U_FULL  dE_GPS_HYDL  dN_GPS_HYDL  dU_GPS_HYDL  dE_GPS_NTAL  dN_GPS_NTAL  dU_GPS_NTAL  dE_GPS_NTOL  dN_GPS_NTOL  dU_GPS_NTOL  dE_GPS_SLEL  dN_GPS_SLEL  dU_GPS_SLEL  dE_GPS_sHAO  dN_GPS_sHAO  dU_GPS_sHAO  dE_GPS_FULL  dN_GPS_FULL  dU_GPS_FULL
2006-02-27 12:00:00 2006.157534 53793.5   23.782112  -81.389120 -13.598323  0.968589  0.375777  -7.423155 -0.070465  0.353841  0.383601  0.001150 -0.067917  0.213223  0.064483  0.068749 -0.214383  0.899274  0.661701  -6.826331  0.963758  0.730449  -7.040713    22.813523   -81.764896    -6.175168    23.852577   -81.742960   -13.981924    23.780961   -81.321203   -13.811546    23.717628   -81.457868   -13.383940    22.882838   -82.050820    -6.771992    22.818354   -82.119569    -6.557610
2006-03-01 12:00:00 2006.163014 53795.5   24.844566  -81.085288 -20.652799  0.985364  0.424633  -8.002823  0.015565  0.149176 -0.125054  0.181088 -0.079970 -0.030238  0.080521  0.026104 -0.176837  1.182017  0.493838  -8.158115  1.262538  0.519942  -8.334952    23.859202   -81.509921   -12.649975    24.829001   -81.234464   -20.527744    24.663478   -81.005318   -20.622561    24.764045   -81.111392   -20.475962    23.662549   -81.579126   -12.494683    23.582028   -81.605230   -12.317847
2006-03-04 12:00:00 2006.171233 53798.5   25.077526  -80.780528 -19.187650  1.060529  0.513687  -8.778500 -0.076414  0.034832 -0.279078  0.208473 -0.249047 -0.541466  0.056356  0.069437 -0.222082  1.192589  0.299473  -9.599044  1.248945  0.368910  -9.821127    24.016997   -81.294216   -10.409150    25.153940   -80.815360   -18.908572    24.869053   -80.531482   -18.646184    25.021171   -80.849965   -18.965567    23.884938   -81.080001    -9.588606    23.828582   -81.149438    -9.366523
2006-03-05 12:00:00 2006.173973 53799.5   23.856511  -79.083690 -15.924963  1.065247  0.539596  -8.728341 -0.030868  0.073318 -0.230442  0.384871 -0.223704 -0.260648  0.071157  0.076908 -0.238741  1.419250  0.389210  -9.219431  1.490407  0.466118  -9.458172    22.791265   -79.623286    -7.196622    23.887379   -79.157008   -15.694521    23.471640   -78.859987   -15.664315    23.785354   -79.160599   -15.686222    22.437261   -79.472900    -6.705532    22.366104   -79.549808    -6.466791
2006-03-06 12:00:00 2006.176712 53800.5   23.410338  -77.161550 -23.934397  1.067252  0.616464  -8.798730 -0.050335  0.187902  0.273758  0.243947 -0.229812  0.236855  0.094193  0.062987 -0.226722  1.260864  0.574554  -8.288117  1.355057  0.637541  -8.514839    22.343086   -77.778014   -15.135667    23.460674   -77.349452   -24.208155    23.166391   -76.931738   -24.171252    23.316145   -77.224537   -23.707675    22.149474   -77.736104   -15.646279    22.055281   -77.799091   -15.419558
2006-03-08 12:00:00 2006.182192 53802.5   24.066598  -77.305775 -13.243944  1.145549  0.737051  -8.777274 -0.015433  0.348629  0.355379 -0.445994 -0.364512 -0.098198  0.124272  0.023394 -0.247624  0.684122  0.721169  -8.520093  0.808395  0.744562  -8.767717    22.921049   -78.042826    -4.466670    24.082031   -77.654404   -13.599323    24.512592   -76.941263   -13.145745    23.942326   -77.329168   -12.996320    23.382476   -78.026943    -4.723851    23.258204   -78.050337    -4.476226
2006-03-09 12:00:00 2006.184932 53803.5   24.784204  -79.195680 -12.999220  1.187846  0.756665  -8.595276  0.063466  0.221737  0.291120 -0.209973 -0.219656 -0.171069  0.153609 -0.017759 -0.266221  1.041340  0.758746  -8.475225  1.194948  0.740987  -8.741446    23.596358   -79.952345    -4.403944    24.720738   -79.417417   -13.290340    24.994176   -78.976025   -12.828152    24.630595   -79.177921   -12.732999    23.742864   -79.954426    -4.523996    23.589255   -79.936667    -4.257775
2006-03-10 12:00:00 2006.187671 53804.5   35.219297  -82.409465 -15.328522  1.219709  0.767380  -8.493377  0.073646  0.192511  0.021422  0.352661 -0.065995  0.014013  0.155047  0.017282 -0.258190  1.646015  0.893896  -8.457942  1.801062  0.911177  -8.716133    33.999588   -83.176845    -6.835145    35.145651   -82.601976   -15.349944    34.866636   -82.343470   -15.342535    35.064250   -82.426747   -15.070331    33.573282   -83.303361    -6.870579    33.418235   -83.320642    -6.612389
2006-03-11 12:00:00 2006.190411 53805.5   24.932940  -80.424087 -25.133086  1.263767  0.794443  -8.488701  0.006716  0.324662  0.504661  0.573551  0.105199  0.178862  0.139791  0.070668 -0.260181  1.844034  1.224305  -7.805179  1.983824  1.294972  -8.065360    23.669173   -81.218530   -16.644385    24.926223   -80.748750   -25.637747    24.359389   -80.529287   -25.311948    24.793149   -80.494755   -24.872905    23.088906   -81.648392   -17.327907    22.949115   -81.719060   -17.067726
2006-03-12 12:00:00 2006.193151 53806.5   25.670740  -79.367760 -10.202300  1.316701  0.807287  -8.471322  0.088937  0.349087  0.816455  0.172074  0.113559  0.063793  0.132103  0.088223 -0.245870  1.577713  1.269934  -7.591074  1.709816  1.358157  -7.836944    24.354039   -80.175047    -1.730978    25.581803   -79.716846   -11.018755    25.498666   -79.481319   -10.266093    25.538637   -79.455983    -9.956430    24.093028   -80.637693    -2.611226    23.960924   -80.725917    -2.365356
2006-03-13 12:00:00 2006.195890 53807.5   25.745184  -79.199546 -15.368700  1.329881  0.784074  -8.147221  0.135698  0.311789  1.435929 -0.178057 -0.053824 -0.062314  0.136696  0.082828 -0.242838  1.287522  1.042039  -6.773607  1.424218  1.124867  -7.016445    24.415303   -79.983620    -7.221479    25.609486   -79.511335   -16.804629    25.923242   -79.145721   -15.306386    25.608488   -79.282374   -15.125862    24.457663   -80.241585    -8.595093    24.320967   -80.324412    -8.352255
2006-03-14 12:00:00 2006.198630 53808.5   24.878908  -80.914054 -15.184703  1.348657  0.770992  -7.876555  0.197544  0.120338  1.824156  0.264292 -0.027665 -0.152067  0.157560  0.074174 -0.220590  1.810494  0.863665  -6.204467  1.968053  0.937839  -6.425057    23.530251   -81.685046    -7.308148    24.681364   -81.034392   -17.008859    24.614616   -80.886390   -15.032636    24.721348   -80.988228   -14.964113    23.068415   -81.777719    -8.980236    22.910855   -81.851893    -8.759646
2006-03-16 12:00:00 2006.204110 53810.5   27.582814  -79.990382 -19.472644  1.413683  0.766732  -7.743884  0.011053  0.183990  1.307522  0.503412  0.085615  0.203450  0.119359  0.125508 -0.194099  1.928148  1.036337  -6.232912  2.047507  1.161846  -6.427011    26.169131   -80.757114   -11.728760    27.571761   -80.174372   -20.780166    27.079402   -80.075997   -19.676093    27.463455   -80.115890   -19.278544    25.654666   -81.026719   -13.239732    25.535307   -81.152227   -13.045633
2006-03-17 12:00:00 2006.206849 53811.5   24.162970  -82.320081 -19.102062  1.496131  0.769224  -7.517021 -0.025757  0.213172  1.583022  0.202326  0.087301  0.199508  0.089834  0.143521 -0.209817  1.672699  1.069697  -5.734491  1.762533  1.213218  -5.944308    22.666839   -83.089304   -11.585041    24.188727   -82.533253   -20.685084    23.960644   -82.407382   -19.301570    24.073136   -82.463602   -18.892245    22.490271   -83.389778   -13.367571    22.400437   -83.533299   -13.157754
2006-03-18 12:00:00 2006.209589 53812.5   24.162515  -79.409348  -8.760561  1.528112  0.733135  -7.439522 -0.030850  0.030572  1.203212  0.065164 -0.007793  0.335822  0.080463  0.120785 -0.234442  1.562425  0.755914  -5.900488  1.642888  0.876699  -6.134929    22.634404   -80.142483    -1.321040    24.193365   -79.439920    -9.963773    24.097352   -79.401556    -9.096384    24.082052   -79.530133    -8.526120    22.600090   -80.165262    -2.860074    22.519627   -80.286047    -2.625632
2006-03-19 12:00:00 2006.212329 53813.5   21.561195  -81.451798 -18.555638  1.561751  0.702987  -7.308718 -0.132286  0.017068  1.225811  0.018880 -0.140502  0.188625  0.076948  0.108578 -0.256727  1.448345  0.579553  -5.894282  1.525292  0.688132  -6.151008    19.999444   -82.154785   -11.246920    21.693480   -81.468866   -19.781448    21.542315   -81.311296   -18.744263    21.484247   -81.560377   -18.298911    20.112850   -82.031351   -12.661356    20.035902   -82.139930   -12.404629
2006-03-20 12:00:00 2006.215068 53814.5   25.275942  -78.966379 -10.098934  1.599699  0.696253  -7.247255 -0.068998  0.032474  1.132290  0.072463 -0.176943 -0.169717  0.082875  0.098857 -0.253962  1.603163  0.551784  -6.284682  1.686038  0.650642  -6.538644    23.676244   -79.662632    -2.851679    25.344941   -78.998854   -11.231224    25.203480   -78.789437    -9.929216    25.193067   -79.065237    -9.844972    23.672780   -79.518164    -3.814252    23.589905   -79.617021    -3.560290
2006-03-21 12:00:00 2006.217808 53815.5   27.094609  -80.065836 -12.272328  1.632592  0.711734  -7.194883 -0.033837  0.097817  0.654359  0.382650 -0.018559 -0.146168  0.084479  0.121784 -0.262818  1.981405  0.790992  -6.686692  2.065884  0.912776  -6.949509    25.462017   -80.777570    -5.077445    27.128446   -80.163654   -12.926688    26.711959   -80.047277   -12.126160    27.010129   -80.187620   -12.009510    25.113204   -80.856828    -5.585637    25.028724   -80.978612    -5.322819
2006-03-22 12:00:00 2006.220548 53816.5   23.004721  -78.798386 -28.144109  1.596398  0.709702  -7.197902 -0.065201  0.178453  0.635185  0.398035 -0.144957 -0.298370  0.076270  0.166683 -0.263035  1.929233  0.743198  -6.861087  2.005504  0.909881  -7.124122    21.408323   -79.508088   -20.946207    23.069922   -78.976840   -28.779294    22.606686   -78.653429   -27.845738    22.928451   -78.965070   -27.881074    21.075488   -79.541584   -21.283021    20.999217   -79.708267   -21.019986
